"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.977922813E1	5.371180378E0	-2.286261086E1	5.870560076E0	2.420768534E1
1.978922313E1	4.715544073E0	-2.354193102E1	6.361808052E0	2.483810528E1
1.979921713E1	4.572289336E0	-2.422827719E1	7.191178874E0	2.568322992E1
1.980921213E1	4.890034052E0	-2.444858625E1	7.544114472E0	2.604917399E1
1.981920613E1	5.132956626E0	-2.392539844E1	6.834632621E0	2.540637985E1
1.982920112E1	5.766215928E0	-2.269002445E1	6.052951689E0	2.418108103E1
1.983919512E1	6.520971601E0	-2.080116095E1	5.916862423E0	2.258806385E1
1.984919012E1	6.685464302E0	-1.901233396E1	5.067408754E0	2.078083028E1
1.985918412E1	6.213807423E0	-1.724964169E1	4.480816079E0	1.887430141E1
1.986917913E1	5.815882178E0	-1.594149207E1	4.222321785E0	1.748667082E1
1.987917313E1	5.251493720E0	-1.502608591E1	3.986188998E0	1.640887402E1
1.988916813E1	4.484609753E0	-1.433979119E1	4.147334753E0	1.558658787E1
1.989916213E1	3.873259090E0	-1.367348810E1	4.537390230E0	1.491825469E1
1.990915713E1	3.364049053E0	-1.284283732E1	4.485393865E0	1.401335273E1
1.991915113E1	3.079277079E0	-1.144981889E1	4.421719440E0	1.265432348E1
1.992914612E1	3.570104348E0	-9.872823654E0	4.501650878E0	1.142292224E1
1.993914012E1	4.496180516E0	-8.373699303E0	4.490404344E0	1.051181290E1
1.994913512E1	5.981304002E0	-6.862019809E0	4.689007362E0	1.023963395E1
1.995912912E1	6.854496197E0	-5.225458408E0	4.798813394E0	9.864995879E0
1.996912463E1	7.201357707E0	-3.566734305E0	4.058964613E0	9.003129465E0
1.997911863E1	6.859210222E0	-2.329467127E0	3.141818313E0	7.895961264E0
1.998911363E1	5.714911289E0	-6.427285758E-1	1.722819527E0	6.003450523E0
1.999910763E1	4.227848573E0	8.670153429E-1	3.778453213E-1	4.332341890E0
2.000910263E1	2.680831432E0	2.308927175E0	-1.190604204E0	3.733033651E0
2.001909663E1	1.392145156E0	3.854363228E0	-2.731276531E0	4.924840660E0
2.002909162E1	9.969986545E-1	5.710391391E0	-3.870105979E0	6.969956703E0
2.003908562E1	1.088459852E0	6.740226985E0	-3.723323910E0	7.776795329E0
2.004908062E1	1.501480195E0	8.514295018E0	-2.305776987E0	8.947863988E0
2.005907462E1	2.142155082E0	1.034692526E1	-1.881780177E0	1.073260394E1
2.006906963E1	2.527002298E0	1.118953710E1	-2.740203475E0	1.179407462E1
2.007906363E1	2.685178252E0	1.223996834E1	-2.940937219E0	1.287152357E1
2.008905863E1	2.489727176E0	1.412337872E1	-2.526909328E0	1.456206849E1
2.009905263E1	2.753726623E0	1.580417489E1	-2.509577596E0	1.623739308E1
2.010904763E1	3.239207198E0	1.645812632E1	-2.247391369E0	1.692374525E1
2.011904163E1	3.759602374E0	1.774185211E1	-8.988497776E-1	1.815807967E1
2.012903662E1	4.279816580E0	1.880731304E1	-1.533379680E-1	1.928873677E1
2.013903162E1	4.887537290E0	1.971297307E1	4.034701592E-1	2.031384051E1
2.014902562E1	5.011926278E0	2.082202382E1	1.075318161E0	2.144370280E1
2.015902063E1	4.780861273E0	2.215376694E1	2.001282647E0	2.275194841E1
2.016901463E1	5.084711249E0	2.251711058E1	2.504660672E0	2.321955819E1
2.017900963E1	5.144312503E0	2.139632798E1	2.389746512E0	2.213543970E1
2.018900363E1	4.868015192E0	2.015899166E1	1.998467213E0	2.083449994E1
2.019899863E1	4.332706692E0	1.868075590E1	1.883112173E0	1.926886348E1
2.020899263E1	3.583491256E0	1.802418726E1	1.559541877E0	1.844301783E1
2.021898762E1	2.420705180E0	1.769294834E1	6.440544319E-1	1.786938837E1
2.022898162E1	1.300725109E0	1.757735941E1	-4.036543465E-1	1.763004216E1
2.023897662E1	3.198834805E-1	1.711032826E1	-1.002291700E0	1.714264412E1
2.024897062E1	-2.617081433E-1	1.657732415E1	-1.226507277E0	1.662469510E1
2.025896563E1	-6.738190985E-1	1.598321664E1	-1.232207143E0	1.604479918E1
2.026895963E1	-6.967355791E-1	1.529801301E1	-1.135418183E0	1.535590495E1
2.027895463E1	-2.293586420E-1	1.467505650E1	-3.990484947E-1	1.468227259E1
2.028894863E1	5.605746111E-1	1.382851533E1	5.713519067E-1	1.385166138E1
2.029894363E1	1.366971138E0	1.222732081E1	3.871149123E-1	1.230958335E1
2.030893763E1	1.913346079E0	1.072295502E1	7.932975948E-2	1.089260991E1
2.031893262E1	1.779485771E0	9.621134934E0	-4.666732979E-1	9.795437254E0
2.032892662E1	1.464765966E0	8.679525054E0	-7.684328949E-1	8.835733337E0
2.033892162E1	1.581194409E0	7.484126133E0	-6.336095506E-1	7.675531304E0
2.034891562E1	1.507913009E0	6.129564832E0	-1.072588096E0	6.402797194E0
2.035891063E1	2.253065361E0	4.574984903E0	-1.542865618E0	5.327966282E0
2.036890463E1	3.245186561E0	2.766879643E0	-1.835322880E0	4.642765215E0
2.037889963E1	3.838523998E0	1.364069458E0	-2.381827043E0	4.718903690E0
2.038889363E1	4.941211222E0	-5.608277956E-1	-2.878143970E0	5.745764429E0
2.039888863E1	5.358505953E0	-3.332957945E0	-3.118810104E0	7.039117216E0
2.040888263E1	4.834617065E0	-7.199494784E0	-3.768711752E0	9.455656275E0
2.041887763E1	6.045081922E0	-1.022669832E1	-2.457268404E0	1.213122178E1
2.042887163E1	7.246702865E0	-1.261399134E1	-8.098943317E-1	1.456994882E1
2.043886662E1	7.683220317E0	-1.447138512E1	-6.390696806E-1	1.639698971E1
2.044886062E1	8.070664428E0	-1.491888890E1	-3.864454061E-1	1.696638472E1
2.045885563E1	8.195441671E0	-1.479102667E1	8.498887020E-1	1.693109698E1
2.046884963E1	8.022481032E0	-1.489695132E1	1.766936184E0	1.701180249E1
2.047884463E1	7.444182633E0	-1.509828031E1	1.925172949E0	1.694344163E1
2.048883863E1	6.620207621E0	-1.515624493E1	1.857664506E0	1.664301135E1
2.049883363E1	6.141301364E0	-1.523818430E1	2.785617630E0	1.666365832E1
2.050882863E1	5.501582057E0	-1.518335379E1	3.791321180E0	1.658842228E1
2.051882263E1	5.004383955E0	-1.456733909E1	4.217011929E0	1.596979701E1
2.052881762E1	4.377596059E0	-1.396350649E1	4.483229810E0	1.530497338E1
2.053881162E1	3.310005870E0	-1.302097509E1	4.732965560E0	1.424439869E1
2.054880662E1	2.141655438E0	-1.195911605E1	4.672035819E0	1.301672245E1
2.055880063E1	1.079377006E0	-1.094963753E1	4.404756083E0	1.185164516E1
2.056879563E1	1.498408579E-1	-9.970007887E0	3.864480958E0	1.069381703E1
2.057878963E1	-1.677669959E-1	-8.816258683E0	3.231404089E0	9.391301045E0
2.058878463E1	-4.216064314E-1	-7.963945726E0	2.720349839E0	8.426297333E0
2.059877863E1	-5.057045953E-1	-7.120009489E0	2.246409037E0	7.483089324E0
2.060877363E1	-4.260995781E-1	-6.128376678E0	2.118888280E0	6.498326639E0
2.061876763E1	-4.400904303E-1	-5.245698545E0	1.964195513E0	5.618638342E0
2.062876262E1	-4.561635490E-1	-4.280755935E0	1.844493653E0	4.683493716E0
2.063875662E1	-5.247690399E-1	-3.490025268E0	1.284837347E0	3.755857548E0
2.064875162E1	-5.169010265E-1	-2.881131898E0	6.715930635E-1	3.003189126E0
2.065874562E1	-5.778052593E-1	-2.228809210E0	3.460154182E-1	2.328341917E0
2.066874063E1	-6.909850618E-1	-1.627641182E0	1.469224030E-1	1.774334344E0
2.067873463E1	-5.100451662E-1	-1.190669400E0	-2.738321257E-1	1.323942493E0
2.068872963E1	-4.628695379E-1	-8.366642006E-1	-7.059185582E-1	1.188518491E0
2.069872363E1	-4.599786745E-1	-2.287610565E-1	-6.306362414E-1	8.133966259E-1
2.070871863E1	-5.315303946E-1	3.564987449E-1	-5.227761626E-2	6.421439595E-1
2.071871263E1	-7.000123588E-1	5.970742469E-1	-6.035963774E-2	9.220402619E-1
2.072870762E1	-9.497124407E-1	8.152470191E-1	-4.140857792E-1	1.318350657E0
2.073870162E1	-9.968853647E-1	9.848054557E-1	-5.779756325E-1	1.515809370E0
2.074869662E1	-7.374822669E-1	1.164869585E0	-7.546638715E-1	1.571724786E0
2.075869062E1	-6.288956715E-1	1.407452436E0	-8.853783774E-1	1.777730856E0
2.076868563E1	-5.454572929E-1	1.619513113E0	-1.010003008E0	1.985057294E0
2.077867963E1	-4.265141457E-1	1.649895977E0	-9.834543103E-1	1.967550109E0
2.078867463E1	-5.026403619E-1	1.601482201E0	-1.018113681E0	1.963147483E0
2.079866963E1	-3.742258217E-1	1.812175068E0	-9.100887108E-1	2.062106909E0
2.080866363E1	-2.424124047E-2	2.322406176E0	-9.603069377E-1	2.513234470E0
2.081865862E1	6.136451829E-2	3.142644232E0	-8.917056495E-1	3.267279807E0
2.082865262E1	-7.588240193E-1	4.308996817E0	6.179735112E-1	4.418728179E0
2.083864762E1	-1.024185211E0	3.890627660E0	3.051791072E0	5.049689860E0
2.084864162E1	-2.954704489E0	2.888258192E0	3.927375948E-1	4.150488744E0
2.085863663E1	-1.937498003E0	3.449368700E0	9.997078156E-1	4.080619886E0
2.086863063E1	-1.865845784E-1	2.493020912E0	1.127442580E-1	2.502534384E0
2.087862563E1	1.051694752E0	8.788482070E-1	7.559794950E-1	1.565228744E0
2.088861963E1	1.219485649E0	9.561860394E-1	9.362088078E-1	1.810503775E0
2.089861463E1	7.246936753E-2	-3.439039886E-3	1.320473787E0	1.322465372E0
2.090860863E1	3.078006479E-1	7.711805016E-1	6.987147886E-1	1.085201806E0
2.091860363E1	1.632729721E-1	1.236944557E0	1.332814336E-1	1.254772426E0
2.092859762E1	-9.929823482E-1	5.299024202E-1	-1.381486559E-1	1.133973355E0
2.093859262E1	-1.656122677E0	9.113873774E-1	6.593098176E-1	2.002013663E0
2.094858662E1	-2.172484444E0	5.279097622E-1	1.932257436E0	2.954995123E0
2.095858163E1	-2.322595918E0	4.043889029E-1	2.452795284E0	3.402085668E0
2.096857563E1	-2.079818940E0	1.052014229E0	1.675173490E0	2.870293884E0
2.097857063E1	-1.160383674E0	1.419817981E0	2.778006309E-1	1.854601456E0
2.098856463E1	1.089553939E0	1.888162706E0	-1.074459205E0	2.430380376E0
2.099855963E1	3.464014513E0	2.205443444E0	-1.918243999E0	4.532442760E0
2.100855363E1	4.446434744E0	2.598121105E0	-2.731147308E0	5.829252167E0
2.101854863E1	4.518464254E0	2.690836895E0	-3.010110950E0	6.059528888E0
2.102854263E1	3.727072560E0	1.990777101E0	-1.703373442E0	4.555847277E0
2.103853762E1	1.558646083E0	9.953761983E-1	-3.049890143E-1	1.874345136E0
2.104853162E1	-5.885500297E-1	1.554427464E-1	6.028368241E-1	8.567180524E-1
2.105852663E1	-1.138977017E0	3.721711832E-1	1.309868692E0	1.775256609E0
2.106852063E1	-1.132797534E0	7.425846934E-2	1.817003553E0	2.142486052E0
2.107851563E1	-1.499401510E0	-4.888559530E-1	2.285108834E0	2.776491926E0
2.108851063E1	-1.604680043E0	-7.603343551E-1	2.238165632E0	2.857007485E0
2.109850463E1	-9.714357240E-1	-6.478350954E-1	1.961529767E0	2.282756383E0
2.110849963E1	-2.864281245E-1	-1.934787745E-1	1.463752790E0	1.504010418E0
2.111849363E1	2.825277393E-1	5.550135436E-1	8.758684659E-1	1.074712765E0
2.112848862E1	8.536639568E-1	9.437680882E-1	5.397178853E-1	1.382293656E0
2.113848262E1	1.018943255E0	6.627688111E-1	5.843999684E-2	1.216931833E0
2.114847762E1	1.026932306E0	8.004692048E-2	-4.664546120E-1	1.130741958E0
2.115847162E1	1.039199399E0	-4.858168261E-1	-6.451121932E-1	1.316101486E0
2.116846663E1	1.058172882E0	-7.873099729E-1	-4.823450053E-1	1.404365888E0
2.117846063E1	1.188418222E0	-7.511956687E-1	-3.615561479E-1	1.451673397E0
2.118845563E1	1.242740464E0	-6.311292348E-1	-5.853460479E-1	1.511740046E0
2.119844963E1	1.184643845E0	-4.364947581E-1	-9.554666126E-1	1.583295664E0
2.120844463E1	1.050770673E0	-2.813595022E-1	-1.324953924E0	1.714288504E0
2.121843863E1	8.069261388E-1	-2.245651859E-1	-1.235914278E0	1.492998131E0
2.122843362E1	4.977636744E-1	-1.518913303E-1	-1.175623053E0	1.285662947E0
2.123842762E1	6.605774939E-2	-1.777867846E-2	-1.218692474E0	1.220610934E0
2.124842262E1	-4.479206195E-1	-2.533284620E-1	-8.878008789E-1	1.026157196E0
2.125841662E1	-1.036969782E0	-6.351896144E-1	-5.731984574E-1	1.344369238E0
2.126841163E1	-1.383112962E0	-8.134312394E-1	-3.755421031E-1	1.647939234E0
2.127840563E1	-1.593083114E0	-8.797701667E-1	-1.055545217E-1	1.822923781E0
2.128840063E1	-1.702369621E0	-7.258756900E-1	1.150550777E-1	1.854237179E0
2.129839463E1	-1.642099007E0	-4.684710609E-1	2.194126743E-1	1.721655077E0
2.130838963E1	-1.621319026E0	-4.145860450E-1	2.000332475E-1	1.685399143E0
2.131838363E1	-1.614580695E0	-4.792437152E-1	2.543889642E-2	1.684396775E0
2.132837862E1	-1.403880810E0	-5.395022692E-1	-5.884754777E-2	1.505126925E0
2.133837362E1	-9.818404057E-1	-5.315574745E-1	7.422455549E-3	1.116520946E0
2.134836762E1	-4.877439222E-1	-5.100227275E-1	-1.043991119E-1	7.133838313E-1
2.135836263E1	-5.301283054E-2	-3.545818815E-1	-2.839156491E-1	4.573256680E-1
2.136835663E1	1.593481382E-1	-4.788273934E-2	-4.367349690E-1	4.673564154E-1
2.137835163E1	3.090045896E-1	1.812009007E-1	-3.434847432E-1	4.962855747E-1
2.138834563E1	2.143038158E-1	8.020132352E-2	-1.800626671E-1	2.911716708E-1
2.139834063E1	-5.215497091E-3	-6.929315999E-2	-1.240287995E-1	1.421685146E-1
2.140833463E1	-2.068427138E-1	-1.373855577E-1	6.146008372E-3	2.483877476E-1
2.141832962E1	-4.066694267E-1	-1.683525945E-1	1.054779232E-1	4.526016029E-1
2.142832362E1	-5.370702295E-1	-1.101702772E-1	2.479880172E-1	6.017308186E-1
2.143831862E1	-5.176180413E-1	-6.933686793E-2	4.203083861E-1	6.703694335E-1
2.144831262E1	-3.220237076E-1	-1.460488290E-2	3.993905568E-1	5.132498298E-1
2.145830763E1	-1.046742782E-1	4.448729776E-2	1.015930331E-1	1.525023559E-1
2.146830163E1	2.406831820E-2	3.452466555E-2	-1.193714923E-1	1.265732580E-1
2.147829663E1	1.526693846E-1	1.419411600E-2	-1.933861327E-1	2.467946722E-1
2.148829063E1	2.889669490E-1	1.257543129E-1	-1.150439680E-1	3.354864519E-1
2.149828563E1	3.831030645E-1	2.308824264E-1	-9.000209749E-2	4.562620195E-1
2.150827963E1	4.039841660E-1	2.148837134E-1	-2.157721978E-1	5.059010358E-1
2.151827463E1	3.433822342E-1	1.782271530E-1	-2.848307383E-1	4.804215090E-1
2.152826863E1	3.098809776E-1	1.779877827E-1	-3.181826717E-1	4.784831069E-1
2.153826362E1	3.041672247E-1	2.410565085E-1	-3.125079489E-1	4.982842150E-1
2.154825762E1	3.237541911E-1	2.010584106E-1	-1.131933242E-1	3.975600450E-1
2.155825263E1	4.000161723E-1	2.535666264E-1	-1.528011936E-1	4.976516622E-1
2.156824663E1	4.549301885E-1	2.693429258E-1	-2.682141209E-1	5.928287297E-1
2.157824163E1	4.912518496E-1	1.854408630E-1	-3.023764783E-1	6.059275766E-1
2.158823563E1	2.610087797E-1	8.743487746E-2	-3.693042934E-1	4.606040621E-1
2.159823063E1	1.594640593E-1	7.572780155E-2	-1.368786407E-1	2.233813967E-1
2.160822463E1	5.560135636E-3	8.038678989E-3	2.724217772E-2	2.894255889E-2
2.161821963E1	-7.247863172E-2	2.826017797E-2	1.025841361E-1	1.287450764E-1
2.162821462E1	-1.402876953E-1	4.650729150E-3	1.289240885E-1	1.905877418E-1
2.163820862E1	-1.908012797E-1	1.600616813E-2	5.082984567E-2	1.981035057E-1
2.164820362E1	-2.652247136E-1	2.967315763E-2	4.961187065E-2	2.714516213E-1
2.165819762E1	-2.949081769E-1	9.247071885E-2	-3.126798570E-2	3.106434509E-1
2.166819263E1	-2.252837905E-1	1.538975465E-1	-9.235267818E-2	2.880386402E-1
2.167818663E1	-1.421505999E-1	1.473903995E-1	2.922146022E-2	2.068444262E-1
2.168818163E1	-1.664181711E-1	7.155040450E-2	1.212747610E-1	2.179954947E-1
2.169817563E1	-1.737148385E-1	-3.638137579E-3	1.217834687E-1	2.121822198E-1
2.170817063E1	-1.847295492E-1	6.616124511E-4	8.707322717E-2	2.042233850E-1
2.171816463E1	-1.416130946E-1	5.593431875E-2	5.028605461E-3	1.523423889E-1
2.172815962E1	-7.959352372E-2	9.579953872E-2	-6.384282410E-2	1.399592327E-1
2.173815362E1	7.404826194E-2	1.812421236E-1	-1.118221521E-1	2.254685037E-1
2.174814862E1	2.682511045E-1	2.254297516E-1	-5.925802231E-2	3.553712723E-1
2.175814262E1	3.975460526E-1	1.483993366E-1	7.792525828E-2	4.314366384E-1
2.176813763E1	3.742940514E-1	4.500843085E-2	1.100060070E-1	3.927125123E-1
2.177813163E1	3.375075732E-1	3.231339477E-2	2.064610916E-1	3.969656154E-1
2.178812663E1	2.952553736E-1	4.902956106E-2	4.318747634E-1	5.254478516E-1
2.179812063E1	2.145844273E-1	-1.801439434E-2	5.417743510E-1	5.830012369E-1
2.180811563E1	1.150420859E-1	-1.052351175E-1	5.736522013E-1	5.944627487E-1
2.181810963E1	5.666067084E-2	-9.477181748E-2	5.405405885E-1	5.517030513E-1
2.182810462E1	5.938485207E-2	-5.161461510E-2	3.819974291E-1	3.900162369E-1
2.183809862E1	4.345835226E-2	-3.064584196E-2	1.054761690E-1	1.181228946E-1
2.184809362E1	-6.212871283E-2	4.555960402E-2	-5.282433093E-2	9.341340597E-2
2.185808762E1	-2.653628358E-1	1.689122462E-1	-1.904017138E-1	3.676976940E-1
2.186808263E1	-2.023628147E-1	1.777526515E-1	-3.249747974E-1	4.220845091E-1
2.187807663E1	-1.707622321E-1	1.064658833E-1	-4.386610419E-1	4.826160315E-1
2.188807163E1	-2.141737153E-1	-1.652569324E-3	-2.627124757E-1	3.389556847E-1
2.189806663E1	2.567998443E-2	-2.582269304E-2	-1.032185590E-1	1.094547578E-1
2.190806063E1	-1.521500330E-2	1.692330390E-3	-6.323646784E-2	6.506313221E-2
2.191805562E1	-6.085277729E-2	3.379244797E-2	-5.192619860E-2	8.684077467E-2
2.192804962E1	-1.111957692E-1	9.314285628E-2	-1.345678210E-1	1.978600243E-1
2.193804462E1	-1.567119211E-1	1.262960574E-1	-3.227855998E-1	3.803943530E-1
2.194803862E1	-1.929010331E-1	1.372125898E-1	-4.809633082E-1	5.360632493E-1
2.195803363E1	-2.445512797E-1	1.382359256E-1	-5.448149031E-1	6.129745331E-1
2.196802763E1	-2.784888482E-1	1.875253223E-1	-6.772484905E-1	7.559016490E-1
2.197802242E1	-2.992762115E-1	2.418558229E-1	-6.270150608E-1	7.356686593E-1
2.198801642E1	-3.313401129E-1	2.816260987E-1	-4.633491558E-1	6.354462763E-1
2.199801142E1	-3.316613443E-1	2.528973395E-1	-3.357605714E-1	5.354357785E-1
2.200800542E1	-2.560920754E-1	2.349207328E-1	-1.785160786E-1	3.906902764E-1
2.201800042E1	-6.318786286E-2	2.012710299E-1	-4.051769614E-2	2.148125164E-1
2.202799442E1	1.311849144E-1	1.665617386E-1	9.532130957E-3	2.122337297E-1
2.203798942E1	2.145991367E-1	8.019872881E-2	6.471113563E-3	2.291866072E-1
2.204798342E1	2.304767392E-1	3.686150528E-2	1.924494088E-2	2.341979198E-1
2.205797842E1	2.371970173E-1	5.511921689E-2	4.750804245E-2	2.481079748E-1
2.206797242E1	2.430029735E-1	1.336476155E-1	3.637552857E-3	2.773542176E-1
2.207796742E1	2.590187164E-1	1.566360169E-1	-7.734989226E-2	3.124236596E-1
2.208796142E1	1.797467348E-1	1.297095888E-1	-1.236586708E-1	2.538206708E-1
2.209795642E1	5.697764475E-2	6.622878045E-2	-1.380030602E-1	1.633326299E-1
2.210795042E1	-3.029990606E-3	-1.002183527E-2	-1.189692038E-1	1.194290144E-1
2.211794542E1	-2.895957805E-2	-1.804786965E-2	-1.875143588E-2	3.893583320E-2
2.212793942E1	1.973183122E-2	-2.196126491E-2	1.319611323E-1	1.352234549E-1
2.213793442E1	4.977972228E-2	-7.413004987E-2	1.727565712E-1	1.944688097E-1
2.214792842E1	5.489468381E-2	-1.166453011E-1	2.176093930E-1	2.529296355E-1
2.215792342E1	7.553487998E-2	-9.596611127E-2	1.941357458E-1	2.293549659E-1
2.216791842E1	9.446089178E-2	-6.282343514E-2	9.456818819E-2	1.476915241E-1
2.217791242E1	9.699576940E-2	1.134579107E-3	6.465617180E-2	1.165756711E-1
2.218790742E1	6.807690259E-2	5.115560867E-2	6.909303904E-2	1.096595140E-1
2.219790142E1	4.214329518E-2	3.754226737E-2	3.163109779E-2	6.469934710E-2
2.220789642E1	2.267378468E-2	2.823181897E-2	-5.350845516E-2	6.460875241E-2
2.221789042E1	-5.130895190E-2	-4.963021629E-2	-7.243706167E-2	1.017000237E-1
2.222788542E1	-9.593285523E-2	-1.035679302E-1	-5.126897156E-2	1.501929969E-1
2.223787942E1	-1.524871250E-1	-1.267906588E-1	-8.367365599E-4	1.983151395E-1
2.224787442E1	-2.580096697E-1	-1.421101445E-1	9.660418868E-2	3.099946001E-1
2.225786842E1	-2.929732419E-1	-1.071229642E-1	1.488607550E-1	3.456416848E-1
2.226786342E1	-2.708720458E-1	-1.004154038E-1	1.078694344E-1	3.083678540E-1
2.227785742E1	-2.431341339E-1	-8.936884403E-2	8.441508293E-2	2.724461480E-1
2.228785242E1	-1.201047697E-1	-5.884250455E-2	6.943159282E-2	1.506928735E-1
2.229784642E1	5.714410767E-3	-3.961634785E-3	-1.194176853E-2	1.381864234E-2
2.230784142E1	1.077487624E-1	3.374705896E-2	-1.239896232E-1	1.676964116E-1
2.231783542E1	1.380158510E-1	4.795476973E-2	-2.414560926E-1	2.822216854E-1
2.232783042E1	7.970003441E-2	4.211201258E-2	-2.856171888E-1	2.995040828E-1
2.233782442E1	3.622905582E-2	8.120481536E-2	-2.964304447E-1	3.094798460E-1
2.234781942E1	2.984064382E-2	1.616766822E-1	-3.425550359E-1	3.799654803E-1
2.235781342E1	3.197970148E-2	2.177166163E-1	-3.584723264E-1	4.206252906E-1
2.236780842E1	5.529075958E-2	2.313928152E-1	-2.990780640E-1	3.821614729E-1
2.237780242E1	9.115926147E-2	2.115800366E-1	-1.864413947E-1	2.963722600E-1
2.238779742E1	1.000824049E-1	1.712588800E-1	-8.593068123E-2	2.161716302E-1
2.239779142E1	1.313525833E-1	1.335608574E-1	-4.142342985E-2	1.918538619E-1
2.240778642E1	1.188883661E-1	8.906186521E-2	4.794482946E-2	1.560934531E-1
2.241778042E1	9.435958877E-2	8.595034249E-2	7.410761118E-2	1.475910953E-1
2.242777542E1	5.968143381E-2	5.769710809E-2	3.205735981E-2	8.898597722E-2
2.243777042E1	2.903617658E-2	5.013936259E-2	-1.852105558E-2	6.082832178E-2
2.244776442E1	1.921541244E-3	4.450703211E-2	-6.717866063E-3	4.505216923E-2
2.245775942E1	-4.680199116E-2	8.900631666E-3	3.664566994E-2	6.010451519E-2
2.246775342E1	-5.769045688E-2	1.243827023E-2	6.886850595E-3	5.941656413E-2
2.247774842E1	-2.014117286E-2	1.864523582E-2	-1.931920052E-2	3.356401602E-2
2.248774242E1	-8.588024899E-3	2.060098328E-2	-5.667004466E-2	6.090688504E-2
2.249773742E1	1.113821492E-2	3.573255412E-2	-6.633783102E-2	7.616812378E-2
2.250773142E1	2.935492292E-2	6.596287832E-2	-6.590104401E-2	9.775356984E-2
2.251772642E1	2.620283514E-4	7.868802756E-2	-8.737377405E-2	1.175842282E-1
2.252772042E1	-3.632706977E-2	9.804084957E-2	-6.778150856E-2	1.246033590E-1
2.253771542E1	-8.002068110E-2	1.518872007E-1	-6.178285003E-2	1.824558897E-1
2.254770942E1	-1.168781664E-1	1.845209498E-1	-1.556482029E-1	2.682067295E-1
2.255770442E1	-1.512385252E-1	2.043480541E-1	-1.709772635E-1	3.063730460E-1
2.256769842E1	-2.364367696E-1	1.972580127E-1	-1.056147480E-1	3.255265651E-1
2.257769342E1	-3.303604484E-1	1.112369189E-1	1.378773451E-3	3.485879789E-1
2.258768742E1	-4.002462237E-1	4.563086696E-2	1.731202680E-1	4.384630461E-1
2.259768242E1	-3.248232083E-1	2.361726947E-2	2.644947070E-1	4.195537416E-1
2.260767642E1	-2.110997609E-1	1.431442246E-2	2.716084296E-1	3.442951506E-1
2.261767142E1	-8.163875185E-2	3.942156248E-2	2.738870895E-1	2.885014440E-1
2.262766542E1	5.641941838E-2	4.365962438E-2	2.193378299E-1	2.306477774E-1
2.263766042E1	1.578109418E-1	5.662772544E-2	5.423000157E-2	1.762154525E-1
2.264765442E1	2.455995027E-1	9.466247454E-2	-9.345137000E-2	2.793085362E-1
2.265764942E1	2.971627354E-1	1.282792868E-1	-1.544302279E-1	3.586223111E-1
2.266764342E1	2.313511538E-1	1.124921700E-1	-1.000271487E-1	2.760131793E-1
2.267763842E1	1.590672892E-1	9.927388117E-2	-1.005995911E-1	2.127862394E-1
2.268763242E1	7.193515129E-2	4.649362363E-2	-1.588600785E-1	1.804794935E-1
2.269762742E1	-3.323769338E-2	2.647034526E-3	-1.298339152E-1	1.340469940E-1
2.270762142E1	-1.405977622E-2	3.929255828E-2	-5.894987404E-2	7.222651932E-2
2.271761642E1	5.071421698E-2	6.096994087E-2	-9.108500183E-2	1.207714497E-1
2.272761042E1	1.229203867E-1	6.332914621E-2	-1.514990187E-1	2.051144921E-1
2.273760542E1	1.962772885E-1	3.809870303E-2	-2.180368245E-1	2.958316108E-1
2.274760042E1	2.468488334E-1	4.756724551E-2	-2.157698590E-1	3.312908412E-1
2.275759442E1	2.523014351E-1	7.929138713E-2	-1.922517729E-1	3.269615916E-1
2.276758942E1	1.963533754E-1	1.002654959E-1	-1.839194906E-1	2.871135606E-1
2.277758342E1	1.239637493E-1	1.185759786E-1	-1.186435139E-1	2.085750638E-1
2.278757842E1	-1.132401019E-2	7.064065084E-2	-7.846086323E-2	1.061811745E-1
2.279757242E1	-1.542875558E-1	3.958177619E-2	5.238520503E-3	1.593700379E-1
2.280756742E1	-2.234800706E-1	3.713069648E-2	6.762655735E-2	2.364220418E-1
2.281756142E1	-2.576930796E-1	3.731831901E-2	6.756633103E-2	2.690048127E-1
2.282755642E1	-2.208809102E-1	4.999756761E-2	9.809230506E-2	2.467999869E-1
2.283755042E1	-1.782688145E-1	6.456934065E-2	1.468405420E-1	2.398147508E-1
2.284754542E1	-1.045622492E-1	7.929350674E-2	9.286781788E-2	1.607642863E-1
2.285753942E1	-5.168617040E-2	1.044237433E-1	1.604066670E-2	1.176141206E-1
2.286753442E1	-4.670119978E-2	1.157794015E-1	-3.495640934E-2	1.296449861E-1
2.287752842E1	-7.522983804E-2	1.100956155E-1	-6.809901237E-2	1.497265794E-1
2.288752342E1	-1.629211159E-1	9.371654123E-2	-2.044946730E-2	1.890615265E-1
2.289751742E1	-2.490759648E-1	7.685945705E-3	1.143931729E-1	2.741964770E-1
2.290751242E1	-2.671453229E-1	-6.163162641E-2	1.822021633E-1	3.291849165E-1
2.291750642E1	-2.097684961E-1	-5.075032353E-2	1.983393091E-1	2.931158454E-1
2.292750142E1	-9.539081834E-2	1.341058910E-2	2.566839963E-1	2.741640496E-1
2.293749542E1	-5.311683789E-3	3.811427124E-2	2.285436863E-1	2.317609290E-1
